Num  Name,Epoch,q,e,i,w,Node,Tp,Ref,
C/2005 W1 (SOHO),53691,0.0483,1,24.9,23.44,80.27,20051117.28,SAO,_2008
C/2005 W2 (Christensen),53723,3.33162162,0.82445628,11.26403,111.67031,336.61508,20060327.4,JPL,16
P/2005 W3 (Kowalski),53715,3.00837961,0.5305163,16.77807,199.22589,211.5657,20050823.01,JPL,13
C/2005 W5 (SOHO),53704,0.0494,1,26.91,22.26,81.77,20051129.91,SAO,_2008
C/2005 W6 (SOHO),53693,0.0078,1,130.87,45.72,315.75,20051119.1,SAO,_2008
C/2005 W7 (SOHO),53695,0.0052,1,143.78,82.14,3.21,20051120.66,SAO,_2008
C/2005 W8 (SOHO),53695,0.0049,1,143.26,84.44,7.07,20051120.65,SAO,_2008
C/2005 W9 (SOHO),53694,0.037,1,72.63,60.46,73.13,20051119.67,SAO,_2008
C/2005 W10 (SOHO),53694,0.005,1,145.65,84.65,5.51,20051120.21,SAO,_2008
C/2005 W11 (SOHO),53694,0.0396,1,76.08,62.84,72.71,20051120.18,SAO,_2008
